Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Ensembl_ID,GeneSymbol
ENSG00000162624.14,10.0306513311477,1.78670190426588,0.551343431437424,3.24063333738776,0.0011926448050365,0.0355626872228457,ENSG00000162624,LHX8
ENSG00000162630.6,28.9049834293339,1.03895841085691,0.313601571860663,3.31298853093292,0.0009230476498138,0.0304764870585095,ENSG00000162630,B3GALT2
ENSG00000162631.19,217.424859146174,2.62437427318218,0.489973063473113,5.3561603051801,8.50090938278448e-08,4.04627922482111e-05,ENSG00000162631,NTNG1
ENSG00000162746.14,289.264685901752,1.52074622702115,0.372719589940804,4.08013495416937,4.5009561896972e-05,0.004190250449892,ENSG00000162746,FCRLB
ENSG00000162747.12,58.5618037504368,1.43222660295497,0.363938471840206,3.93535367589226,8.30742664925484e-05,0.006238839260108,ENSG00000162747,FCGR3B
ENSG00000163092.21,11.1063240921024,3.81214320423633,0.868496445427255,4.3893595930159,1.13684950830106e-05,0.0015801291351265,ENSG00000163092,XIRP2
ENSG00000163218.15,20.3811928908087,2.36852474845277,0.573364463307056,4.13092352252105,3.61308777826067e-05,0.0036522913699896,ENSG00000163218,PGLYRP4
ENSG00000163220.11,7140.97269449681,2.3057520037531,0.453903834461689,5.0798249071582,3.77782895407933e-07,0.0001289324396506,ENSG00000163220,S100A9
ENSG00000163710.9,982.190896386466,1.75756524918024,0.459550175105338,3.82453395600899,0.0001310196885459,0.0085212238946745,ENSG00000163710,PCOLCE2
ENSG00000163735.7,60.8213299722242,1.67328553735456,0.493306498431461,3.39197951511892,0.0006938962778528,0.0252086094834816,ENSG00000163735,CXCL5
ENSG00000163815.6,439.812037041828,1.61775585384722,0.338851462576581,4.77423305641362,1.80393383798817e-06,0.0004259013657222,ENSG00000163815,CLEC3B
ENSG00000164076.17,12.3652178070938,1.91427205713121,0.534451843170237,3.58174844299575,0.0003413023536858,0.0160939700841999,ENSG00000164076,CAMKV
ENSG00000164411.12,13.5663002079302,1.53094369825663,0.488875984500952,3.1315584049796,0.0017388119683091,0.0446603015307914,ENSG00000164411,GJB7
ENSG00000164434.12,827.879192365908,1.98204744011024,0.625140557520399,3.17056286984798,0.0015214390521072,0.0414577107716498,ENSG00000164434,FABP7
ENSG00000164591.14,119.466818758641,-1.2161021482519,0.285682827553645,-4.25682621061129,2.073494094465e-05,0.0025085913424301,ENSG00000164591,MYOZ3
ENSG00000164619.10,138.117899055991,1.38044382510741,0.354018137268352,3.89935904346339,9.64476656184523e-05,0.0068831284345094,ENSG00000164619,BMPER
ENSG00000164742.16,3241.19221250481,1.41755728081949,0.347369885329798,4.08082951541306,4.48752617834447e-05,0.004190250449892,ENSG00000164742,ADCY1
ENSG00000164850.15,420.39175755809,1.49954237926553,0.309379168687659,4.84694036003256,1.25380099048894e-06,0.0003201371862381,ENSG00000164850,GPER1
ENSG00000165023.7,48.0079521722011,1.262421485294,0.399331269900924,3.16133891945706,0.0015704565230729,0.0421930135232463,ENSG00000165023,DIRAS2
ENSG00000165078.13,151.748868705884,2.60879975798761,0.493225913520614,5.28925931601234,1.22812671035534e-07,5.34149037448275e-05,ENSG00000165078,CPA6
ENSG00000165269.13,693.20239891935,2.19599916275799,0.478215539752639,4.59206985179505,4.38871414995206e-06,0.000800417866396,ENSG00000165269,AQP7
ENSG00000165478.7,46.7106786748743,1.80684248855509,0.567038484365342,3.18645477930374,0.0014402800126231,0.0402647623966911,ENSG00000165478,HEPACAM
ENSG00000165509.13,5.12927743893792,1.31411648738026,0.415011571585959,3.1664574613146,0.001543079133141,0.0417503435787851,ENSG00000165509,MAGEC3
ENSG00000165643.11,7.80626708812051,2.13328657431673,0.646919574749761,3.29760708684989,0.0009751248279398,0.0316502380594041,ENSG00000165643,SOHLH1
ENSG00000165810.17,991.482821135878,1.19914833919309,0.360391043721093,3.32735332934941,0.000876751293482,0.0294845044744645,ENSG00000165810,BTNL9
ENSG00000165899.11,54.2140213161935,1.15449990232715,0.331677187966417,3.48079380859937,0.0004999301848751,0.0201477027567434,ENSG00000165899,OTOGL
ENSG00000165995.22,241.510051521719,1.38810172324052,0.282311006061905,4.91692386564672,8.79147225902443e-07,0.0002512128439719,ENSG00000165995,CACNB2
ENSG00000166143.10,27.7527900673532,1.02876989213862,0.293929907505217,3.50005176700287,0.0004651678139206,0.0194827880265436,ENSG00000166143,PPP1R14D
ENSG00000166206.15,412.905860592863,-1.35373081904843,0.423337222284206,-3.19775996011901,0.0013849951448314,0.0391815224950554,ENSG00000166206,GABRB3
ENSG00000166396.13,78.4842884260707,1.64906123841859,0.466129597234918,3.53777414736337,0.0004035150513872,0.0179219500069701,ENSG00000166396,SERPINB7
ENSG00000166415.15,208.160668319916,1.76371074887626,0.508364465492922,3.4693824383774,0.0005216563116673,0.0208119132675616,ENSG00000166415,WDR72
ENSG00000166509.12,9884.04577541878,4.9774814243764,0.787041216065778,6.32429575830549,2.54390075531507e-10,3.98582995616865e-07,ENSG00000166509,CLEC3A
ENSG00000166816.15,505.891125671761,1.08540464727185,0.271606931836282,3.9962332328326,6.4358329566132e-05,0.0053585304834409,ENSG00000166816,LDHD
ENSG00000166819.12,5788.79820965224,1.93114142170349,0.484537166824657,3.98553827017841,6.73273241648035e-05,0.005527914592892,ENSG00000166819,PLIN1
ENSG00000166863.13,3.2856798913745,-1.75839617571363,0.443987771349953,-3.9604608261331,7.48052644071326e-05,0.0057944662114918,ENSG00000166863,TAC3
ENSG00000166947.15,9.22373235674773,2.27993600968557,0.624236957591376,3.65235666033413,0.0002598446442468,0.0134689396799826,ENSG00000166947,EPB42
ENSG00000166959.8,100.152688325191,1.91087672578738,0.535274794272987,3.56989857589455,0.0003571194698081,0.0163898078854009,ENSG00000166959,MS4A8
ENSG00000167080.9,146.01395632699,1.88316702094912,0.453246960681407,4.15483651146382,3.2552021179939e-05,0.0034048957932131,ENSG00000167080,B4GALNT2
ENSG00000167414.4,5.17617766783185,1.12741194257772,0.321401787621245,3.50779611688506,0.00045183518754,0.0191589782783031,ENSG00000167414,GNG8
ENSG00000167434.10,150.177030225055,2.01067623780156,0.575717809814339,3.49246836475316,0.0004785782811791,0.0198038335561163,ENSG00000167434,CA4
ENSG00000167588.13,3664.13168009136,1.91359165490027,0.484879157129424,3.94653312431306,7.92909565071945e-05,0.0060596356556925,ENSG00000167588,GPD1
ENSG00000167634.12,19.2209539379646,1.3178283596578,0.400049386571696,3.29416418045581,0.0009871482157746,0.0318159648940072,ENSG00000167634,NLRP7
ENSG00000167653.5,433.699811453219,1.73569328323226,0.433972056580693,3.99955079344959,6.34628265755758e-05,0.0053225392507545,ENSG00000167653,PSCA
